transactionTimestamp,txnId,mode,amount,balance,type,narration,reference,valueDate
2020-01-28T001:46:56.000Z,M51004597,FT,1900,544877,DEBIT,UPI/730721493554/order/dentistclinic/okicici,RFN59763471,2020-01-28
2020-01-28T017:50:47.000Z,M39149044,FT,399,544478,DEBIT,UPI/168827482439/order/kwalitybazaar/okicici,RFN75772126,2020-01-28
2020-01-31T001:50:14.000Z,M29411862,FT,25005,519473,DEBIT,MMT/IMPS/892828042188/axisprivilegeccpmt/axis/SBIN,RFN09433948,2020-01-31
2020-01-31T019:35:53.000Z,M86266373,FT,15542,503931,DEBIT,MMT/IMPS/305414414473/sbieliteccpmt/axis/KIN,RFN78857477,2020-01-31
2020-02-01T022:11:32.000Z,M54851744,FT,150000,653931,CREDIT,salfintechproductsandsolutions February 2020,RFN10441120,2020-02-01
2020-02-01T015:12:33.000Z,M24564469,FT,3567,650364,DEBIT,ACH/maxlifeinsurance/342437192/8912938710,RFN73676599,2020-02-01
2020-02-01T001:49:25.000Z,M57064114,FT,11345,639019,DEBIT,MMT/IMPS/011932845509/pnbpersonalloan/axis/HDF,RFN99329270,2020-02-01
2020-02-01T015:51:56.000Z,M93072650,FT,5000,634019,DEBIT,BIL/BPAY/287230950675/motilaloswal/0008280387,RFN08871451,2020-02-01
2020-02-01T000:54:21.000Z,M68996068,FT,9000,625019,DEBIT,BIL/BPAY/901166358878/principalmutualfund/5629842952,RFN78964972,2020-02-01
2020-02-02T001:12:13.000Z,M22912307,FT,670,624349,DEBIT,UPI/264840765905/order/cafecofeeday/okicici,RFN86274225,2020-02-02
2020-02-03T006:22:33.000Z,M46821052,FT,3100,621249,DEBIT,IPS/spencers/535789896262/986033718665/BANGALORE,RFN81026541,2020-02-03
2020-02-03T014:45:42.000Z,M19409796,FT,14583,606666,DEBIT,MMT/IMPS/482016692112/idbihomeloan/axis/KIN,RFN45076355,2020-02-03
2020-02-04T019:25:17.000Z,M08404068,FT,12000,594666,DEBIT,MMT/IMPS/142266242241/rent/axis/BLR,RFN40405448,2020-02-04
2020-02-04T012:10:33.000Z,M34163988,FT,550,594116,DEBIT,VIN/kfc/646511295969/420704178481,RFN63740642,2020-02-04
2020-02-05T006:31:59.000Z,M34862981,FT,1380,592736,DEBIT,UPI/631391203735/order/bescom/okhdfcbank,RFN88068426,2020-02-05
2020-02-07T017:42:36.000Z,M93767624,FT,2500,590236,DEBIT,VIN/indianoil/541243601906/381901785544,RFN57821543,2020-02-07
2020-02-08T015:32:27.000Z,M07017854,FT,1200,589036,DEBIT,UPI/849455494774/order/kwalitybazaar/upi,RFN53353347,2020-02-08
2020-02-09T019:09:21.000Z,M61700450,FT,1299,587737,DEBIT,UPI/865290035953/order/ionbroadband/oksbi,RFN36365507,2020-02-09
2020-02-10T005:19:34.000Z,M33764710,FT,399,587338,DEBIT,UPI/066013309552/order/jio/ybl,RFN85366072,2020-02-10
2020-02-12T006:32:56.000Z,M49509505,FT,1800,585538,DEBIT,UPI/286180501505/order/gilly's/upi,RFN76197003,2020-02-12
2020-02-15T017:18:49.000Z,M39297929,FT,180,585358,DEBIT,UPI/074178628066/order/amul/oksbi,RFN69228727,2020-02-15
2020-02-18T005:09:43.000Z,M26389693,FT,160,585198,DEBIT,UPI/432992848966/order/1mg/ybl,RFN97091914,2020-02-18
2020-02-18T008:41:32.000Z,M38552303,FT,350,584848,DEBIT,VIN/tatasky/935278576630/042723959194,RFN44023309,2020-02-18
2020-02-22T004:55:20.000Z,M57486019,FT,799,584049,DEBIT,IIN/I-Debit/netflix/079564662092/393924811095,RFN99569134,2020-02-22
2020-02-25T007:19:17.000Z,M96501777,FT,50,583999,DEBIT,UPI/389685055930/order/amul/okhdfcbank,RFN92385079,2020-02-25
2020-02-28T021:20:21.000Z,M71588655,FT,310,583689,DEBIT,UPI/343905535608/order/uber/ybl,RFN27617358,2020-02-28
2020-02-28T005:30:49.000Z,M48482120,FT,5201,578488,DEBIT,ACH/indiafirstlifeinsurance/381011045/7770228681,RFN35416899,2020-02-28
2020-02-28T002:59:39.000Z,M39474802,FT,1900,576588,DEBIT,UPI/498410870424/order/dentistclinic/okaxis,RFN34652540,2020-02-28
2020-02-28T000:42:29.000Z,M56834654,FT,330,576258,DEBIT,UPI/687716851336/order/uber/ybl,RFN48699675,2020-02-28
2020-02-28T018:50:16.000Z,M62682265,FT,99,576159,DEBIT,UPI/202900476096/order/kwalitybazaar/okicici,RFN03543063,2020-02-28
2020-02-28T011:20:05.000Z,M01546945,FT,25005,551154,DEBIT,MMT/IMPS/935698323537/axisprivilegeccpmt/axis/SIB,RFN44153377,2020-02-28
2020-02-28T011:50:10.000Z,M21518803,FT,15542,535612,DEBIT,MMT/IMPS/919128066889/sbieliteccpmt/axis/SIB,RFN04022168,2020-02-28
2020-03-01T023:54:43.000Z,M62445095,FT,150000,685612,CREDIT,salfintechproductsandsolutions March 2020,RFN03189349,2020-03-01
2020-03-01T010:23:47.000Z,M65228520,FT,3567,682045,DEBIT,ACH/maxlifeinsurance/081972357/0630129758,RFN28096115,2020-03-01
2020-03-01T007:01:10.000Z,M01549859,FT,11345,670700,DEBIT,MMT/IMPS/990570695553/pnbpersonalloan/axis/SIB,RFN24572591,2020-03-01
2020-03-01T011:13:38.000Z,M89109128,FT,5000,665700,DEBIT,BIL/ONL/338524224032/motilaloswal/8519961033,RFN78486252,2020-03-01
2020-03-01T006:18:54.000Z,M80343331,FT,9000,656700,DEBIT,BIL/ONL/098212155238/principalmutualfund/2186334937,RFN34008302,2020-03-01
2020-03-02T003:17:04.000Z,M49356395,FT,240,656460,DEBIT,UPI/149153538849/order/amul/ybl,RFN11145404,2020-03-02
2020-03-03T012:14:18.000Z,M82673887,FT,1536,654924,DEBIT,IPS/bigbasket/629545305741/033719255513/BANGALORE,RFN49940649,2020-03-03
2020-03-03T007:40:06.000Z,M71993550,FT,14583,640341,DEBIT,MMT/IMPS/906288373212/idbihomeloan/axis/KIN,RFN85090560,2020-03-03
2020-03-04T018:39:10.000Z,M02339472,FT,12000,628341,DEBIT,MMT/IMPS/226484789428/rent/axis/KIN,RFN80242164,2020-03-04
2020-03-04T014:41:24.000Z,M14169886,FT,242,628099,DEBIT,UPI/367483349840/order/leongrill/okicici,RFN10602767,2020-03-04
2020-03-05T014:25:25.000Z,M32997606,FT,1561,626538,DEBIT,UPI/745053723018/order/bescom/upi,RFN96077492,2020-03-05
2020-03-07T020:02:04.000Z,M64913733,FT,1500,625038,DEBIT,VIN/indianoil/580528478408/698447428014,RFN37180106,2020-03-07
2020-03-08T008:03:25.000Z,M23918815,FT,220,624818,DEBIT,UPI/375415482543/order/sriganeshmedical/upi,RFN82878648,2020-03-08
2020-03-09T013:21:41.000Z,M02363661,FT,1299,623519,DEBIT,UPI/427323364662/order/ionbroadband/okaxis,RFN23031706,2020-03-09
2020-03-11T023:54:14.000Z,M73500454,FT,3006,626525,CREDIT,BIL/ONL/717135859347/23435678032/1523192967,RFN46602295,2020-03-11
2020-03-12T023:59:32.000Z,M97138619,FT,13999,612526,DEBIT,VPS/amazon/704917980490/594728522370/BENGALURU,RFN85043280,2020-03-12
2020-03-12T004:45:02.000Z,M16584796,FT,310,612216,DEBIT,IIN/I-Debit/a2b/686198708093/975630452009,RFN69190198,2020-03-12
2020-03-15T003:08:42.000Z,M94738309,FT,180,612036,DEBIT,UPI/142918824769/order/amul/okicici,RFN53153932,2020-03-15
2020-03-18T003:02:13.000Z,M68548005,FT,1400,610636,DEBIT,UPI/009153506122/order/myntra/oksbi,RFN56786648,2020-03-18
2020-03-18T013:32:16.000Z,M22257118,FT,350,610286,DEBIT,VIN/tatasky/832759351459/658990461222,RFN70381937,2020-03-18
2020-03-21T006:44:58.000Z,M96420794,FT,850,609436,DEBIT,VIN/bblunt/553125249894/081289166421,RFN79858518,2020-03-21
2020-03-22T018:03:23.000Z,M22002991,FT,799,608637,DEBIT,IIN/I-Debit/netflix/431904858118/368446370980,RFN68408986,2020-03-22
2020-03-28T021:55:29.000Z,M09661711,FT,5201,603436,DEBIT,ACH/indiafirstlifeinsurance/877138436/0347257310,RFN89045931,2020-03-28
2020-03-28T016:55:15.000Z,M59063377,FT,29,603407,DEBIT,UPI/517536519041/order/kwalitybazaar/okicici,RFN81873221,2020-03-28
2020-03-31T003:03:16.000Z,M68814702,FT,25005,578402,DEBIT,MMT/IMPS/644361704773/axisprivilegeccpmt/axis/KIN,RFN96731250,2020-03-31
2020-03-31T021:49:23.000Z,M28184200,FT,15542,562860,DEBIT,MMT/IMPS/706511137164/sbieliteccpmt/axis/BLR,RFN66803931,2020-03-31
2020-04-01T010:01:37.000Z,M76523797,FT,150000,712860,CREDIT,salfintechproductsandsolutions April 2020,RFN77916723,2020-04-01
2020-04-01T012:35:01.000Z,M78636360,FT,3567,709293,DEBIT,ACH/maxlifeinsurance/855634396/4698084028,RFN13970372,2020-04-01
2020-04-01T002:10:04.000Z,M64739575,FT,11345,697948,DEBIT,MMT/IMPS/787126702494/pnbpersonalloan/axis/SIB,RFN70362957,2020-04-01
2020-04-01T008:04:11.000Z,M95018087,FT,5000,692948,DEBIT,BIL/BPAY/125718162287/motilaloswal/8916657749,RFN02041060,2020-04-01
2020-04-01T018:35:24.000Z,M88828633,FT,9000,683948,DEBIT,BIL/INF/311473357835/principalmutualfund/8994149714,RFN84776277,2020-04-01
2020-04-02T005:37:13.000Z,M78831814,FT,670,683278,DEBIT,UPI/842689344637/order/mrgoofy's/okaxis,RFN52759112,2020-04-02
2020-04-03T014:10:24.000Z,M74212511,FT,1983,681295,DEBIT,IPS/spencers/607902682819/113836525405/BANGALORE,RFN82862367,2020-04-03
2020-04-03T018:14:07.000Z,M89446419,FT,14583,666712,DEBIT,MMT/IMPS/312062448680/idbihomeloan/axis/SIB,RFN32543906,2020-04-03
2020-04-04T013:29:57.000Z,M64602758,FT,12000,654712,DEBIT,MMT/IMPS/844399159495/rent/axis/BLR,RFN65603199,2020-04-04
2020-04-04T011:53:37.000Z,M81635916,FT,667,654045,DEBIT,UPI/273800149322/order/zomato/okicici,RFN84281805,2020-04-04
2020-04-05T021:29:32.000Z,M14125525,FT,560,653485,DEBIT,UPI/537610013016/order/uber/oksbi,RFN18556481,2020-04-05
2020-04-05T021:36:34.000Z,M90163628,FT,880,652605,DEBIT,UPI/278987150798/order/bescom/upi,RFN00173816,2020-04-05
2020-04-05T020:00:56.000Z,M57784635,FT,2016,654621,CREDIT,BIL/INF/455943300739/435456745323234353/7267018405,RFN31200902,2020-04-05
2020-04-07T000:17:40.000Z,M66798061,FT,2000,652621,DEBIT,VIN/indianoil/550922722256/745901438015,RFN57758449,2020-04-07
2020-04-08T018:03:06.000Z,M12987965,FT,1299,651322,DEBIT,UPI/495112778814/order/skybags/okhdfcbank,RFN71081439,2020-04-08
2020-04-09T013:58:40.000Z,M37120013,FT,1299,650023,DEBIT,UPI/037792788449/order/ionbroadband/ybl,RFN28724871,2020-04-09
2020-04-12T015:00:43.000Z,M52194570,FT,7999,642024,DEBIT,VIN/titaneyeplus/459356802532/137067272175,RFN97645628,2020-04-12
2020-04-12T012:43:31.000Z,M18146182,FT,3500,638524,DEBIT,IPS/rahulkumar/799527950642/547691394512/BANGALORE,RFN40232859,2020-04-12
2020-04-15T010:30:28.000Z,M39683912,FT,380,638144,DEBIT,UPI/372725276828/order/amul/okaxis,RFN15851054,2020-04-15
2020-04-18T009:10:25.000Z,M00578503,FT,2100,636044,DEBIT,VIN/only/968525925865/486275607122,RFN32299972,2020-04-18
2020-04-18T005:49:38.000Z,M15099135,FT,350,635694,DEBIT,VIN/tatasky/091628450902/461265612375,RFN85246874,2020-04-18
2020-04-22T019:27:05.000Z,M96755288,FT,799,634895,DEBIT,IIN/I-Debit/netflix/578880235612/430811962161,RFN10507874,2020-04-22
2020-04-24T016:59:38.000Z,M65000111,FT,499,634396,DEBIT,VPS/pvr/787363701254/837109923231/Begaluru,RFN52204114,2020-04-24
2020-04-25T012:17:30.000Z,M76086036,FT,1510,632886,DEBIT,UPI/505287769541/order/landmark/okicici,RFN79722717,2020-04-25
2020-04-28T016:01:55.000Z,M05070255,FT,5201,627685,DEBIT,ACH/indiafirstlifeinsurance/661651316/4531281740,RFN05137775,2020-04-28
2020-04-28T019:21:17.000Z,M35537725,FT,789,626896,DEBIT,VPS/irctc/861937979844/268825751771/BLR,RFN26432575,2020-04-28
2020-04-30T002:34:18.000Z,M74459961,FT,25005,601891,DEBIT,MMT/IMPS/834073053905/axisprivilegeccpmt/axis/KIN,RFN04563177,2020-04-30
2020-04-30T013:49:27.000Z,M30278460,FT,15542,586349,DEBIT,MMT/IMPS/945336883580/sbieliteccpmt/axis/KIN,RFN36170279,2020-04-30
2020-05-01T011:25:29.000Z,M84377800,FT,150000,736349,CREDIT,salfintechproductsandsolutions May 2020,RFN62092836,2020-05-01
2020-05-01T015:02:17.000Z,M41330129,FT,3567,732782,DEBIT,ACH/maxlifeinsurance/839506607/6306713891,RFN49339400,2020-05-01
2020-05-01T021:12:41.000Z,M94566069,FT,11345,721437,DEBIT,MMT/IMPS/991767704024/pnbpersonalloan/axis/SIB,RFN20961844,2020-05-01
2020-05-01T002:55:05.000Z,M03335190,FT,5000,716437,DEBIT,BIL/BPAY/856047715361/motilaloswal/8251419687,RFN39524303,2020-05-01
2020-05-01T008:08:04.000Z,M38859599,FT,9000,707437,DEBIT,BIL/INF/652956645533/principalmutualfund/3623914324,RFN56638359,2020-05-01
2020-05-02T002:03:04.000Z,M89818334,FT,160,707277,DEBIT,UPI/489585495603/order/amul/okhdfcbank,RFN78861706,2020-05-02
2020-05-03T006:15:09.000Z,M26945869,FT,3290,703987,DEBIT,IPS/spencers/541271441305/171527789561/BANGALORE,RFN48094747,2020-05-03
2020-05-03T001:21:07.000Z,M84592942,FT,14583,689404,DEBIT,MMT/IMPS/274880895125/idbihomeloan/axis/HDF,RFN60216033,2020-05-03
2020-05-04T008:08:13.000Z,M63415035,FT,12000,677404,DEBIT,MMT/IMPS/683335014267/rent/axis/SIB,RFN97703442,2020-05-04
2020-05-04T001:57:21.000Z,M11590822,FT,496,676908,DEBIT,VIN/eatfit/515806741121/435395239126,RFN95881166,2020-05-04
2020-05-04T003:59:51.000Z,M98866285,FT,6989,669919,DEBIT,VPS/h&m/441492751510/616435383770/Begaluru,RFN51233257,2020-05-04
2020-05-04T004:02:02.000Z,M47354931,FT,4503,665416,DEBIT,VPS/bangalorecentral/332870238618/638417011112/BANGALOR,RFN95778592,2020-05-04
2020-05-05T020:14:16.000Z,M54889891,FT,402,665014,DEBIT,UPI/306014147137/order/uber/okhdfcbank,RFN07212790,2020-05-05
2020-05-05T019:11:01.000Z,M35939192,FT,8472,656542,DEBIT,VIN/nolimmits/009178662400/125544846687,RFN10927679,2020-05-05
2020-05-05T011:37:24.000Z,M77778615,FT,442,656100,DEBIT,UPI/882731091683/order/uber/upi,RFN00638415,2020-05-05
2020-05-05T008:22:32.000Z,M44581207,FT,1280,654820,DEBIT,UPI/451023595253/order/bescom/ybl,RFN22902108,2020-05-05
2020-05-07T009:59:52.000Z,M73837012,FT,1500,653320,DEBIT,VIN/indianoil/395637551383/046123039392,RFN42565642,2020-05-07
2020-05-08T023:30:49.000Z,M14932779,FT,799,652521,DEBIT,UPI/362799341267/order/bblunt/upi,RFN11839738,2020-05-08
2020-05-09T001:29:15.000Z,M07628283,FT,1299,651222,DEBIT,UPI/849298001075/order/ionbroadband/okhdfcbank,RFN05024138,2020-05-09
2020-05-10T000:42:09.000Z,M75510377,FT,399,650823,DEBIT,UPI/979584093846/order/jio/oksbi,RFN09854853,2020-05-10
2020-05-11T003:26:55.000Z,M03869677,FT,1540,652363,CREDIT,BIL/INF/037010921189/48282029013/9272086723,RFN45180434,2020-05-11
2020-05-12T003:50:49.000Z,M93189107,FT,3289,649074,DEBIT,VPS/gilly's/347844563102/331411162466/bangalore,RFN50171358,2020-05-12
2020-05-15T002:38:58.000Z,M37545783,FT,70,649004,DEBIT,UPI/975079865295/order/amul/okicici,RFN57329431,2020-05-15
2020-05-18T011:44:24.000Z,M32826090,ATM,3500,645504,DEBIT,ATM/DADCM718/CASH WDL/2020-05-18,RFN59290871,2020-05-18
2020-05-18T014:49:37.000Z,M99409416,FT,350,645154,DEBIT,VIN/tatasky/815044312557/206759332432,RFN18244869,2020-05-18
2020-05-22T019:58:51.000Z,M81439860,FT,799,644355,DEBIT,IIN/I-Debit/netflix/380915423866/705816469724,RFN64016148,2020-05-22
2020-05-24T012:45:25.000Z,M95682898,FT,299,644056,DEBIT,VPS/pvr/333832199526/607394556641/BANGALORE,RFN70742058,2020-05-24
2020-05-25T012:22:25.000Z,M94836692,ATM,1000,643056,DEBIT,ATM/BESLX088/CASH WDL/2020-05-25,RFN42648280,2020-05-25
2020-05-28T015:45:35.000Z,M72733467,FT,99,642957,DEBIT,UPI/121694120526/order/kwalitybazaar/ybl,RFN37435072,2020-05-28
2020-05-28T002:15:20.000Z,M25314492,FT,5201,637756,DEBIT,ACH/indiafirstlifeinsurance/894319642/2334193663,RFN47042883,2020-05-28
2020-05-31T005:12:24.000Z,M01826206,FT,25005,612751,DEBIT,MMT/IMPS/656842035840/axisprivilegeccpmt/axis/KIN,RFN31966200,2020-05-31
2020-05-31T009:37:10.000Z,M27367232,FT,15542,597209,DEBIT,MMT/IMPS/323995308686/sbieliteccpmt/axis/SIB,RFN32031827,2020-05-31
2020-06-01T023:30:31.000Z,M84486032,FT,150000,747209,CREDIT,salfintechproductsandsolutions June 2020,RFN47002989,2020-06-01
2020-06-01T023:09:54.000Z,M96653097,FT,3567,743642,DEBIT,ACH/maxlifeinsurance/227640695/8830726793,RFN58473983,2020-06-01
2020-06-01T019:01:05.000Z,M77913473,FT,11345,732297,DEBIT,MMT/IMPS/147289735040/pnbpersonalloan/axis/KIN,RFN60752395,2020-06-01
2020-06-01T019:12:35.000Z,M30776456,FT,5000,727297,DEBIT,BIL/ONL/127790120156/motilaloswal/2350441779,RFN67986625,2020-06-01
2020-06-01T019:08:24.000Z,M10857284,FT,9000,718297,DEBIT,BIL/ONL/188456122492/principalmutualfund/1948440109,RFN19762096,2020-06-01
2020-06-02T002:35:16.000Z,M04309831,FT,89000,629297,DEBIT,VIN/iplanet/209761091732/816663099350,RFN71861840,2020-06-02
2020-06-03T014:45:38.000Z,M37557867,FT,1200,628097,DEBIT,IPS/bigbasket/083980556780/127298096618/BANGALORE,RFN17476975,2020-06-03
2020-06-03T001:31:44.000Z,M16487570,FT,14583,613514,DEBIT,MMT/IMPS/747079729510/idbihomeloan/axis/BLR,RFN71067994,2020-06-03
2020-06-04T006:33:50.000Z,M57461542,FT,12000,601514,DEBIT,MMT/IMPS/848219757404/rent/axis/KIN,RFN56372505,2020-06-04
2020-06-04T001:37:24.000Z,M24789015,FT,249,601265,DEBIT,VIN/kfc/271183764735/163904007207,RFN81870799,2020-06-04
2020-06-05T015:54:04.000Z,M83360902,FT,120,601145,DEBIT,UPI/474946866850/order/uber/upi,RFN44919363,2020-06-05
2020-06-05T014:22:56.000Z,M57351486,FT,1480,599665,DEBIT,UPI/081210849877/order/bescom/upi,RFN66827300,2020-06-05
2020-06-07T019:36:40.000Z,M84625187,FT,2110,597555,DEBIT,UPI/988896357872/order/plated/okhdfcbank,RFN84011591,2020-06-07
2020-06-08T004:26:22.000Z,M94982383,ATM,2000,595555,DEBIT,ATM/BDTJA386/CASH WDL/2020-06-08,RFN30555175,2020-06-08
2020-06-08T023:46:29.000Z,M59874852,FT,3080,592475,DEBIT,VIN/landmark/491549063751/652489225375,RFN07284241,2020-06-08
2020-06-09T009:45:12.000Z,M01572251,FT,1299,591176,DEBIT,UPI/648046544012/order/ionbroadband/upi,RFN09717687,2020-06-09
2020-06-12T011:30:45.000Z,M76982226,FT,9999,581177,DEBIT,VPS/adidas/922887757041/167132335378/BLR,RFN93465179,2020-06-12
2020-06-12T016:34:38.000Z,M47825698,FT,230,580947,DEBIT,UPI/968789726201/order/eatfit/okhdfcbank,RFN32505471,2020-06-12
2020-06-15T015:31:48.000Z,M12748359,FT,210,580737,DEBIT,UPI/930182690024/order/amul/oksbi,RFN66368885,2020-06-15
2020-06-18T023:24:32.000Z,M98955358,FT,599,580138,DEBIT,UPI/307422545454/order/croma/okhdfcbank,RFN88579175,2020-06-18
2020-06-18T014:35:33.000Z,M58084192,FT,350,579788,DEBIT,VIN/tatasky/333846022720/455932618540,RFN17107931,2020-06-18
2020-06-19T006:02:17.000Z,M87645700,FT,4802,584590,CREDIT,BIL/ONL/893340243952/0292192233/4676356299,RFN17092498,2020-06-19
2020-06-19T023:20:14.000Z,M06682612,FT,300,584890,CREDIT,BIL/ONL/847113498692/0324830223/6699776436,RFN25239656,2020-06-19
2020-06-22T023:25:18.000Z,M51263216,FT,799,584091,DEBIT,IIN/I-Debit/netflix/152127471225/968337540144,RFN05848509,2020-06-22
2020-06-28T011:58:13.000Z,M43297685,FT,5201,578890,DEBIT,ACH/indiafirstlifeinsurance/789424060/0154979737,RFN78078796,2020-06-28
2020-06-28T000:33:29.000Z,M06805308,FT,59,578831,DEBIT,UPI/618931567988/order/kwalitybazaar/okicici,RFN55935825,2020-06-28
2020-06-30T012:08:01.000Z,M81368745,FT,25005,553826,DEBIT,MMT/IMPS/263226968514/axisprivilegeccpmt/axis/KIN,RFN80609648,2020-06-30
2020-06-30T008:28:34.000Z,M54034128,FT,15542,538284,DEBIT,MMT/IMPS/296857345890/sbieliteccpmt/axis/SBIN,RFN01573107,2020-06-30
2020-07-01T009:40:35.000Z,M89863413,FT,150000,688284,CREDIT,salfintechproductsandsolutions July 2020,RFN64695892,2020-07-01
2020-07-01T007:37:06.000Z,M09870531,FT,3567,684717,DEBIT,ACH/maxlifeinsurance/620093962/7356807976,RFN03020771,2020-07-01
2020-07-01T023:53:47.000Z,M62891257,FT,11345,673372,DEBIT,MMT/IMPS/253702894191/pnbpersonalloan/axis/KIN,RFN06001902,2020-07-01
2020-07-01T023:17:57.000Z,M43579408,FT,5000,668372,DEBIT,BIL/INF/064465507527/motilaloswal/2108813728,RFN07230636,2020-07-01
2020-07-01T009:47:04.000Z,M69608046,FT,9000,659372,DEBIT,BIL/INF/672326343119/principalmutualfund/2353150835,RFN50171671,2020-07-01
2020-07-02T023:32:58.000Z,M84606717,FT,230,659142,DEBIT,UPI/360885143765/order/amul/upi,RFN78027613,2020-07-02
2020-07-03T002:59:19.000Z,M25849614,FT,1599,657543,DEBIT,IPS/spencers/460538703368/190022953572/BANGALORE,RFN96940455,2020-07-03
2020-07-03T007:01:25.000Z,M49644995,FT,14583,642960,DEBIT,MMT/IMPS/642270628490/idbihomeloan/axis/SIB,RFN89783023,2020-07-03
2020-07-04T016:45:49.000Z,M94955894,FT,12000,630960,DEBIT,MMT/IMPS/014768246905/rent/axis/SIB,RFN53357895,2020-07-04
2020-07-04T022:16:40.000Z,M36395642,FT,242,630718,DEBIT,VIN/burgerking/637602816077/390751464005,RFN79472551,2020-07-04
2020-07-05T021:22:39.000Z,M92625623,FT,540,630178,DEBIT,UPI/623409376263/order/kfc/okhdfcbank,RFN14589901,2020-07-05
2020-07-05T019:41:41.000Z,M78989250,FT,1542,628636,DEBIT,UPI/270395433623/order/bescom/okaxis,RFN18572905,2020-07-05
2020-07-07T004:04:28.000Z,M79928126,FT,2400,626236,DEBIT,VIN/indianoil/721404582784/308525290334,RFN75426751,2020-07-07
2020-07-08T000:25:44.000Z,M97587151,FT,3598,622638,DEBIT,UPI/686402388554/order/landmark/okaxis,RFN70075714,2020-07-08
2020-07-09T013:17:07.000Z,M75438874,FT,1299,621339,DEBIT,UPI/520935518518/order/ionbroadband/okaxis,RFN05348985,2020-07-09
2020-07-12T001:15:10.000Z,M18875711,FT,2889,618450,DEBIT,VPS/veromoda/114322341138/659128137632/BANGALORE,RFN12980296,2020-07-12
2020-07-12T021:15:50.000Z,M78276555,FT,410,618040,DEBIT,UPI/071820550458/order/eatfit/ybl,RFN95719487,2020-07-12
2020-07-15T018:28:11.000Z,M47247436,FT,790,617250,DEBIT,UPI/393034958201/order/beijingbites/oksbi,RFN31108902,2020-07-15
2020-07-16T020:29:14.000Z,M05579051,FT,3123,620373,CREDIT,BIL/BPAY/760311609927/323455920392/5234877813,RFN07018757,2020-07-16
2020-07-18T000:54:16.000Z,M96169627,FT,3999,616374,DEBIT,UPI/259646047229/order/bangalorecentral/okicici,RFN71980051,2020-07-18
2020-07-18T017:17:19.000Z,M70119449,FT,350,616024,DEBIT,VIN/tatasky/096909154656/930162325235,RFN69176669,2020-07-18
2020-07-22T014:51:21.000Z,M50068058,FT,799,615225,DEBIT,IIN/I-Debit/netflix/067684770582/719409858320,RFN13478592,2020-07-22
2020-07-24T018:57:24.000Z,M20529681,FT,450,614775,DEBIT,VPS/pvr/407410085459/449535941771/Begaluru,RFN31338404,2020-07-24
2020-07-25T008:45:29.000Z,M35990192,FT,50,614725,DEBIT,UPI/187449867038/order/amul/upi,RFN17109672,2020-07-25
2020-07-28T011:20:59.000Z,M32025774,FT,5201,609524,DEBIT,ACH/indiafirstlifeinsurance/069385641/3057418439,RFN39467304,2020-07-28
2020-07-28T007:39:46.000Z,M43754888,FT,120,609404,DEBIT,UPI/737036744047/order/kwalitybazaar/upi,RFN52248003,2020-07-28
2020-07-31T023:22:32.000Z,M31490112,FT,25005,584399,DEBIT,MMT/IMPS/120765120561/axisprivilegeccpmt/axis/SBIN,RFN86293903,2020-07-31
2020-07-31T009:55:24.000Z,M79727970,FT,15542,568857,DEBIT,MMT/IMPS/007746756296/sbieliteccpmt/axis/KIN,RFN51205213,2020-07-31
2020-07-31T021:34:43.000Z,M51220268,ATM,5000,563857,DEBIT,ATM/OZXHH510/CASH WDL/2020-07-31,RFN42406546,2020-07-31
