transactionTimestamp,txnId,mode,amount,balance,type,narration,reference,valueDate
2020-02-01T005:18:26.000Z,M20961632,FT,5000,472731,DEBIT,BIL/BPAY/310394616548/principalmutualfund/9527313542,RFN00732254,2020-02-01
2020-02-02T023:11:04.000Z,M35876065,FT,670,472061,DEBIT,UPI/773761650530/order/cafecofeeday/upi,RFN27125231,2020-02-02
2020-02-03T015:14:08.000Z,M45379755,FT,3100,468961,DEBIT,IPS/spencers/203292189198/115600024074/BANGALORE,RFN99373977,2020-02-03
2020-02-03T000:05:55.000Z,M75235826,FT,8832,460129,DEBIT,MMT/IMPS/620078721386/idbihomeloan/axis/SBIN,RFN67100008,2020-02-03
2020-02-04T022:09:54.000Z,M69558000,FT,12000,448129,DEBIT,MMT/IMPS/631884517271/rent/axis/HDF,RFN03445455,2020-02-04
2020-02-04T013:31:13.000Z,M46456444,FT,550,447579,DEBIT,VIN/kfc/558503187757/808699022108,RFN83821333,2020-02-04
2020-02-05T011:09:47.000Z,M14660691,FT,1380,446199,DEBIT,UPI/566207735530/order/bescom/oksbi,RFN18139905,2020-02-05
2020-02-07T012:15:56.000Z,M79632480,FT,2500,443699,DEBIT,VIN/indianoil/128705154424/102809382241,RFN84681919,2020-02-07
2020-02-08T015:08:09.000Z,M02235580,FT,1200,442499,DEBIT,UPI/509748498923/order/kwalitybazaar/ybl,RFN06918365,2020-02-08
2020-02-09T010:57:50.000Z,M74008304,FT,1299,441200,DEBIT,UPI/603086696198/order/ionbroadband/upi,RFN54230240,2020-02-09
2020-02-10T000:49:30.000Z,M26213031,FT,399,440801,DEBIT,UPI/318332395501/order/jio/okhdfcbank,RFN26848316,2020-02-10
2020-02-12T001:59:26.000Z,M18642655,FT,1800,439001,DEBIT,UPI/440223967522/order/gilly's/okicici,RFN19477061,2020-02-12
2020-02-15T017:10:55.000Z,M73218251,FT,180,438821,DEBIT,UPI/337657059166/order/amul/oksbi,RFN79331741,2020-02-15
2020-02-18T000:18:25.000Z,M40247421,FT,160,438661,DEBIT,UPI/486644397853/order/1mg/upi,RFN25575664,2020-02-18
2020-02-18T006:48:41.000Z,M39727142,FT,350,438311,DEBIT,VIN/tatasky/854683612872/338574491549,RFN29073531,2020-02-18
2020-02-22T021:41:58.000Z,M44143145,FT,799,437512,DEBIT,IIN/I-Debit/netflix/973614035276/213144213182,RFN51826825,2020-02-22
2020-02-25T022:45:12.000Z,M72226579,FT,50,437462,DEBIT,UPI/842988673416/order/amul/okaxis,RFN90652769,2020-02-25
2020-02-28T002:50:21.000Z,M14314658,FT,310,437152,DEBIT,UPI/118627530802/order/uber/okicici,RFN45918258,2020-02-28
2020-02-28T011:33:37.000Z,M08717204,FT,1900,435252,DEBIT,UPI/740098064596/order/dentistclinic/ybl,RFN87971304,2020-02-28
2020-02-28T004:25:04.000Z,M89196503,FT,330,434922,DEBIT,UPI/337485710123/order/uber/ybl,RFN70881160,2020-02-28
2020-02-28T016:47:43.000Z,M22804899,FT,99,434823,DEBIT,UPI/871751565517/order/kwalitybazaar/ybl,RFN12562230,2020-02-28
2020-02-28T000:21:06.000Z,M39449145,FT,25005,409818,DEBIT,MMT/IMPS/318722422168/axispriviledgeccpmt/axis/SBIN,RFN88080911,2020-02-28
2020-02-28T021:58:15.000Z,M29480522,FT,15542,394276,DEBIT,MMT/IMPS/611487035873/sbieliteccpmt/axis/SBIN,RFN74204031,2020-02-28
2020-03-01T023:32:11.000Z,M37934741,FT,120000,514276,CREDIT,salfintechproductsandsolutions March 2020,RFN60584564,2020-03-01
2020-03-01T003:11:28.000Z,M91293489,FT,3567,510709,DEBIT,ACH/maxlifeinsurance/916606737/3815996136,RFN50524814,2020-03-01
2020-03-01T003:19:19.000Z,M96415767,FT,11345,499364,DEBIT,MMT/IMPS/209168323112/pnbpersonalloan/axis/HDF,RFN58724485,2020-03-01
2020-03-01T004:23:31.000Z,M26666350,FT,11000,488364,DEBIT,BIL/INF/923427609951/motilaloswal/9247363815,RFN72668782,2020-03-01
2020-03-01T018:22:12.000Z,M28304342,FT,10500,477864,DEBIT,BIL/BPAY/191483715304/principalmutualfund/9456799221,RFN63786071,2020-03-01
2020-03-02T011:41:41.000Z,M33850592,FT,240,477624,DEBIT,UPI/083192639329/order/amul/okhdfcbank,RFN98077240,2020-03-02
2020-03-03T021:23:21.000Z,M49926118,FT,1536,476088,DEBIT,IPS/bigbasket/418357876764/188763257712/BANGALORE,RFN35712392,2020-03-03
2020-03-03T021:48:50.000Z,M79613997,FT,8832,467256,DEBIT,MMT/IMPS/664909515720/idbihomeloan/axis/HDF,RFN75480132,2020-03-03
2020-03-04T008:50:13.000Z,M93753428,FT,12000,455256,DEBIT,MMT/IMPS/521597814826/rent/axis/BLR,RFN02169547,2020-03-04
2020-03-04T000:18:07.000Z,M80788344,FT,242,455014,DEBIT,UPI/117007814457/order/leongrill/okaxis,RFN65783583,2020-03-04
2020-03-05T011:14:29.000Z,M41131992,FT,1561,453453,DEBIT,UPI/713878713153/order/bescom/okaxis,RFN14784139,2020-03-05
2020-03-07T004:35:16.000Z,M15362333,FT,1500,451953,DEBIT,VIN/indianoil/093376950576/745761318332,RFN70232453,2020-03-07
2020-03-08T019:39:17.000Z,M09772774,FT,220,451733,DEBIT,UPI/713975686952/order/sriganeshmedical/oksbi,RFN72673648,2020-03-08
2020-03-09T013:04:24.000Z,M16304634,FT,1299,450434,DEBIT,UPI/824595521441/order/ionbroadband/okicici,RFN66195185,2020-03-09
2020-03-11T015:48:25.000Z,M77640991,FT,3006,453440,CREDIT,BIL/INF/076397796681/23435678032/2152473176,RFN05932409,2020-03-11
2020-03-12T013:05:58.000Z,M80848771,FT,13999,439441,DEBIT,VPS/amazon/201739149062/546848973443/BLR,RFN81606427,2020-03-12
2020-03-12T008:03:44.000Z,M25524044,FT,310,439131,DEBIT,IIN/I-Debit/a2b/790766363216/743797965893,RFN89397162,2020-03-12
2020-03-15T007:19:26.000Z,M71142804,FT,180,438951,DEBIT,UPI/259073433958/order/amul/upi,RFN63059322,2020-03-15
2020-03-18T010:27:25.000Z,M79776458,FT,1400,437551,DEBIT,UPI/051987621048/order/myntra/upi,RFN43635781,2020-03-18
2020-03-18T018:01:47.000Z,M95705231,FT,350,437201,DEBIT,VIN/tatasky/108213074202/736882786926,RFN21276627,2020-03-18
2020-03-21T017:27:00.000Z,M04544327,FT,850,436351,DEBIT,VIN/bblunt/706377882251/510835057015,RFN67061627,2020-03-21
2020-03-22T012:27:56.000Z,M91291004,FT,799,435552,DEBIT,IIN/I-Debit/netflix/279974130781/023417083229,RFN12885483,2020-03-22
2020-03-28T002:13:53.000Z,M90129503,FT,29,435523,DEBIT,UPI/461004473354/order/kwalitybazaar/ybl,RFN07125898,2020-03-28
2020-03-31T011:38:37.000Z,M17314165,FT,25005,410518,DEBIT,MMT/IMPS/516154616612/axispriviledgeccpmt/axis/KIN,RFN55536555,2020-03-31
2020-03-31T018:19:47.000Z,M12493937,FT,15542,394976,DEBIT,MMT/IMPS/620151487214/sbieliteccpmt/axis/BLR,RFN41300827,2020-03-31
2020-04-01T003:38:43.000Z,M06304563,FT,120000,514976,CREDIT,salfintechproductsandsolutions April 2020,RFN76781297,2020-04-01
2020-04-01T004:42:36.000Z,M54301724,FT,3567,511409,DEBIT,ACH/maxlifeinsurance/013961668/6892928485,RFN73869080,2020-04-01
2020-04-01T018:09:41.000Z,M64490335,FT,11345,500064,DEBIT,MMT/IMPS/220754159377/pnbpersonalloan/axis/BLR,RFN79847490,2020-04-01
2020-04-01T011:29:06.000Z,M64394439,FT,8000,492064,DEBIT,BIL/ONL/156058583600/motilaloswal/3770843187,RFN00556453,2020-04-01
2020-04-01T019:57:24.000Z,M58626357,FT,15500,476564,DEBIT,BIL/ONL/404408695938/principalmutualfund/5206339588,RFN70040636,2020-04-01
2020-04-02T008:52:02.000Z,M46500388,FT,670,475894,DEBIT,UPI/249411753104/order/mrgoofy's/okhdfcbank,RFN31497952,2020-04-02
2020-04-03T015:15:33.000Z,M08712403,FT,1983,473911,DEBIT,IPS/spencers/554989609784/410771689860/BANGALORE,RFN19340097,2020-04-03
2020-04-03T023:21:07.000Z,M17344862,FT,8832,465079,DEBIT,MMT/IMPS/987054211038/idbihomeloan/axis/SIB,RFN01476083,2020-04-03
2020-04-04T005:04:15.000Z,M04467623,FT,12000,453079,DEBIT,MMT/IMPS/710212906915/rent/axis/KIN,RFN95685576,2020-04-04
2020-04-04T017:01:46.000Z,M87117195,FT,667,452412,DEBIT,UPI/742353897417/order/zomato/oksbi,RFN03500966,2020-04-04
2020-04-05T001:15:32.000Z,M27759685,FT,560,451852,DEBIT,UPI/878630963487/order/uber/okaxis,RFN48010058,2020-04-05
2020-04-05T017:48:43.000Z,M58668189,FT,880,450972,DEBIT,UPI/445583641422/order/bescom/oksbi,RFN53334010,2020-04-05
2020-04-05T010:20:06.000Z,M49723520,FT,2016,452988,CREDIT,BIL/BPAY/820359843473/435456745323234353/3149233947,RFN09171754,2020-04-05
2020-04-07T001:53:39.000Z,M78294747,FT,2000,450988,DEBIT,VIN/indianoil/110470897368/469533058352,RFN85218644,2020-04-07
2020-04-08T006:11:18.000Z,M38299060,FT,1299,449689,DEBIT,UPI/082134138561/order/skybags/okicici,RFN74523818,2020-04-08
2020-04-09T002:03:49.000Z,M52793542,FT,1299,448390,DEBIT,UPI/452866779338/order/ionbroadband/upi,RFN33776534,2020-04-09
2020-04-12T003:01:31.000Z,M27106360,FT,7999,440391,DEBIT,VIN/titaneyeplus/707984213932/438897734269,RFN56208587,2020-04-12
2020-04-12T022:31:27.000Z,M20091666,FT,3500,436891,DEBIT,IPS/rahulkumar/102471767069/664893498925/BANGALORE,RFN09671333,2020-04-12
2020-04-15T000:23:48.000Z,M43556574,FT,380,436511,DEBIT,UPI/752707953005/order/amul/okhdfcbank,RFN14474625,2020-04-15
2020-04-18T004:40:08.000Z,M17485101,FT,2100,434411,DEBIT,VIN/only/539195082220/764091226274,RFN34918709,2020-04-18
2020-04-18T023:59:59.000Z,M98699478,FT,350,434061,DEBIT,VIN/tatasky/931932262818/070604744675,RFN69078496,2020-04-18
2020-04-22T009:05:51.000Z,M33648544,FT,799,433262,DEBIT,IIN/I-Debit/netflix/618505392563/229019870625,RFN82319172,2020-04-22
2020-04-24T005:09:03.000Z,M14043743,FT,499,432763,DEBIT,VPS/pvr/326024421351/486020154537/BANGALORE,RFN49583494,2020-04-24
2020-04-25T013:15:29.000Z,M30750836,FT,1510,431253,DEBIT,UPI/602279409137/order/landmark/okaxis,RFN95340455,2020-04-25
2020-04-28T003:28:29.000Z,M51611511,FT,789,430464,DEBIT,VPS/irctc/279268156917/166959711817/BLR,RFN33221823,2020-04-28
2020-04-30T012:22:33.000Z,M24065950,FT,25005,405459,DEBIT,MMT/IMPS/862832637140/axispriviledgeccpmt/axis/SIB,RFN46824950,2020-04-30
2020-04-30T015:34:52.000Z,M16225599,FT,15542,389917,DEBIT,MMT/IMPS/410341139691/sbieliteccpmt/axis/KIN,RFN90826178,2020-04-30
2020-05-01T021:00:07.000Z,M76088350,FT,120000,509917,CREDIT,salfintechproductsandsolutions May 2020,RFN63360468,2020-05-01
2020-05-01T018:03:47.000Z,M42455015,FT,3567,506350,DEBIT,ACH/maxlifeinsurance/147413974/6618088316,RFN22436737,2020-05-01
2020-05-01T023:59:37.000Z,M24582539,FT,11345,495005,DEBIT,MMT/IMPS/765514805515/pnbpersonalloan/axis/SBIN,RFN19943899,2020-05-01
2020-05-01T015:55:50.000Z,M78025217,FT,11000,484005,DEBIT,BIL/BPAY/421351475700/motilaloswal/7876915231,RFN97229915,2020-05-01
2020-05-01T002:19:14.000Z,M52044844,FT,10500,473505,DEBIT,BIL/BPAY/551324019765/principalmutualfund/0170935379,RFN52190240,2020-05-01
2020-05-02T007:31:25.000Z,M22970789,FT,160,473345,DEBIT,UPI/544290292295/order/amul/oksbi,RFN94155437,2020-05-02
2020-05-03T005:52:33.000Z,M93388365,FT,3290,470055,DEBIT,IPS/spencers/825098436943/016961234542/BANGALORE,RFN83005909,2020-05-03
2020-05-03T007:18:27.000Z,M89526045,FT,8832,461223,DEBIT,MMT/IMPS/574797237451/idbihomeloan/axis/BLR,RFN40039450,2020-05-03
2020-05-04T023:39:39.000Z,M06707292,FT,12000,449223,DEBIT,MMT/IMPS/920286633945/rent/axis/KIN,RFN51192027,2020-05-04
2020-05-04T005:57:57.000Z,M59144609,FT,496,448727,DEBIT,VIN/eatfit/142630475887/988751411449,RFN73439589,2020-05-04
2020-05-04T019:02:14.000Z,M50732311,FT,6989,441738,DEBIT,VPS/h&m/340220649494/747746284405/BENGALURU,RFN11970481,2020-05-04
2020-05-04T003:47:46.000Z,M91558676,FT,4503,437235,DEBIT,VPS/bangalorecentral/791305297636/274961842977/BLR,RFN87975830,2020-05-04
2020-05-05T009:15:35.000Z,M58604236,FT,402,436833,DEBIT,UPI/564280132875/order/uber/oksbi,RFN54319541,2020-05-05
2020-05-05T002:12:50.000Z,M71838974,FT,8472,428361,DEBIT,VIN/nolimmits/106363988093/975635455174,RFN07612059,2020-05-05
2020-05-05T017:10:47.000Z,M59741106,FT,442,427919,DEBIT,UPI/545908231168/order/uber/okaxis,RFN11291372,2020-05-05
2020-05-05T016:18:25.000Z,M70799089,FT,1280,426639,DEBIT,UPI/783840070850/order/bescom/okaxis,RFN69279265,2020-05-05
2020-05-07T010:32:02.000Z,M15743514,FT,1500,425139,DEBIT,VIN/indianoil/672345485043/273260493604,RFN70474911,2020-05-07
2020-05-08T017:56:49.000Z,M35732464,FT,799,424340,DEBIT,UPI/442650526694/order/bblunt/okicici,RFN47608853,2020-05-08
2020-05-09T011:52:45.000Z,M59759662,FT,1299,423041,DEBIT,UPI/044299009991/order/ionbroadband/okhdfcbank,RFN39976770,2020-05-09
2020-05-10T017:22:39.000Z,M85954578,FT,399,422642,DEBIT,UPI/185916359967/order/jio/oksbi,RFN99924066,2020-05-10
2020-05-11T011:36:13.000Z,M40637104,FT,1540,424182,CREDIT,BIL/ONL/777632490288/48282029013/8044796391,RFN63622556,2020-05-11
2020-05-12T016:17:53.000Z,M38823836,FT,3289,420893,DEBIT,VPS/gilly's/312438749590/507823324868/Begaluru,RFN39329054,2020-05-12
2020-05-15T011:13:02.000Z,M21485539,FT,70,420823,DEBIT,UPI/671245314917/order/amul/okhdfcbank,RFN31056974,2020-05-15
2020-05-18T008:03:06.000Z,M69823913,ATM,3500,417323,DEBIT,ATM/AXZYY541/CASH WDL/2020-05-18,RFN14059941,2020-05-18
2020-05-18T019:34:00.000Z,M20348890,FT,350,416973,DEBIT,VIN/tatasky/503383658891/224922694727,RFN10133230,2020-05-18
2020-05-22T014:06:41.000Z,M09651331,FT,799,416174,DEBIT,IIN/I-Debit/netflix/097430742505/850115277602,RFN47543559,2020-05-22
2020-05-24T005:32:06.000Z,M46638600,FT,299,415875,DEBIT,VPS/pvr/549786413575/541599553815/BLR,RFN52392478,2020-05-24
2020-05-25T002:07:34.000Z,M09620885,ATM,1000,414875,DEBIT,ATM/LIPOE231/CASH WDL/2020-05-25,RFN52871253,2020-05-25
2020-05-28T012:18:35.000Z,M36375268,FT,99,414776,DEBIT,UPI/863288171504/order/kwalitybazaar/upi,RFN63492372,2020-05-28
2020-05-31T014:30:21.000Z,M74726692,FT,25005,389771,DEBIT,MMT/IMPS/039670752177/axispriviledgeccpmt/axis/SBIN,RFN50934623,2020-05-31
2020-05-31T023:22:05.000Z,M26697282,FT,15542,374229,DEBIT,MMT/IMPS/678350758581/sbieliteccpmt/axis/SBIN,RFN47459069,2020-05-31
2020-06-01T015:49:36.000Z,M88548648,FT,120000,494229,CREDIT,salfintechproductsandsolutions June 2020,RFN30909009,2020-06-01
2020-06-01T005:18:31.000Z,M74277868,FT,3567,490662,DEBIT,ACH/maxlifeinsurance/524113213/6728577455,RFN41441572,2020-06-01
2020-06-01T002:20:56.000Z,M26259040,FT,11345,479317,DEBIT,MMT/IMPS/139816302939/pnbpersonalloan/axis/KIN,RFN80499086,2020-06-01
2020-06-01T023:56:13.000Z,M14516488,FT,6000,473317,DEBIT,BIL/BPAY/032188547212/motilaloswal/3002348620,RFN89556412,2020-06-01
2020-06-01T016:05:24.000Z,M55772118,FT,14000,459317,DEBIT,BIL/INF/085250057120/principalmutualfund/9684487975,RFN08756752,2020-06-01
2020-06-02T003:15:20.000Z,M93017553,FT,89000,370317,DEBIT,VIN/iplanet/931595125966/291774743355,RFN62914564,2020-06-02
2020-06-03T021:18:19.000Z,M18479084,FT,1200,369117,DEBIT,IPS/bigbasket/664060367311/424458702253/BANGALORE,RFN95640180,2020-06-03
2020-06-03T013:06:22.000Z,M61213197,FT,8832,360285,DEBIT,MMT/IMPS/793162660625/idbihomeloan/axis/HDF,RFN75630003,2020-06-03
2020-06-04T013:47:29.000Z,M74973690,FT,12000,348285,DEBIT,MMT/IMPS/812958301405/rent/axis/SBIN,RFN10156124,2020-06-04
2020-06-04T010:22:05.000Z,M46743844,FT,249,348036,DEBIT,VIN/kfc/393725349728/161883049829,RFN95951556,2020-06-04
2020-06-05T009:58:12.000Z,M73082145,FT,120,347916,DEBIT,UPI/160019006790/order/uber/okaxis,RFN24253661,2020-06-05
2020-06-05T005:44:25.000Z,M75476131,FT,1480,346436,DEBIT,UPI/949165424363/order/bescom/okicici,RFN56194999,2020-06-05
2020-06-07T013:10:53.000Z,M76237073,FT,2110,344326,DEBIT,UPI/207365571273/order/plated/ybl,RFN27913176,2020-06-07
2020-06-08T001:23:25.000Z,M54949953,ATM,2000,342326,DEBIT,ATM/HJNAQ877/CASH WDL/2020-06-08,RFN06583430,2020-06-08
2020-06-08T001:30:19.000Z,M13383697,FT,3080,339246,DEBIT,VIN/landmark/609502012759/020843600592,RFN37774477,2020-06-08
2020-06-09T023:47:33.000Z,M24287610,FT,1299,337947,DEBIT,UPI/231277405801/order/ionbroadband/oksbi,RFN51898874,2020-06-09
2020-06-12T017:29:30.000Z,M74682467,FT,9999,327948,DEBIT,VPS/adidas/691893562030/534516765331/BENGALURU,RFN78989635,2020-06-12
2020-06-12T003:21:05.000Z,M91591366,FT,230,327718,DEBIT,UPI/322729505943/order/eatfit/okhdfcbank,RFN75554772,2020-06-12
2020-06-15T011:02:34.000Z,M57409373,FT,210,327508,DEBIT,UPI/974325166047/order/amul/oksbi,RFN44673158,2020-06-15
2020-06-18T018:17:43.000Z,M51602404,FT,599,326909,DEBIT,UPI/023707187095/order/croma/okicici,RFN25803411,2020-06-18
2020-06-18T008:46:07.000Z,M32984838,FT,350,326559,DEBIT,VIN/tatasky/339085925802/733473370736,RFN09607829,2020-06-18
2020-06-19T010:25:59.000Z,M38186574,FT,4802,331361,CREDIT,BIL/INF/968272714925/0292192233/0522332325,RFN60725038,2020-06-19
2020-06-19T004:12:18.000Z,M38375772,FT,300,331661,CREDIT,BIL/ONL/053333305866/0324830223/4068196438,RFN11146350,2020-06-19
2020-06-22T019:25:10.000Z,M24448111,FT,799,330862,DEBIT,IIN/I-Debit/netflix/244434103952/928192903356,RFN72446785,2020-06-22
2020-06-28T023:50:47.000Z,M76057504,FT,59,330803,DEBIT,UPI/475272344243/order/kwalitybazaar/ybl,RFN90791987,2020-06-28
2020-06-30T016:27:59.000Z,M66333759,FT,25005,305798,DEBIT,MMT/IMPS/449271701305/axispriviledgeccpmt/axis/SIB,RFN26021147,2020-06-30
2020-06-30T006:09:26.000Z,M55443802,FT,15542,290256,DEBIT,MMT/IMPS/905949426778/sbieliteccpmt/axis/BLR,RFN84850230,2020-06-30
2020-07-01T015:02:53.000Z,M02530684,FT,120000,410256,CREDIT,salfintechproductsandsolutions July 2020,RFN08505650,2020-07-01
2020-07-01T006:16:28.000Z,M29863110,FT,3567,406689,DEBIT,ACH/maxlifeinsurance/869562670/5945184148,RFN43571228,2020-07-01
2020-07-01T007:10:00.000Z,M26018728,FT,11345,395344,DEBIT,MMT/IMPS/931430746504/pnbpersonalloan/axis/SIB,RFN36981133,2020-07-01
2020-07-01T004:04:41.000Z,M76216053,FT,15000,380344,DEBIT,BIL/INF/868070517367/motilaloswal/5287633701,RFN46067451,2020-07-01
2020-07-01T001:07:51.000Z,M91910427,FT,14000,366344,DEBIT,BIL/ONL/852345251591/principalmutualfund/7062615721,RFN38139902,2020-07-01
2020-07-02T008:07:36.000Z,M80828766,FT,230,366114,DEBIT,UPI/162491113993/order/amul/oksbi,RFN46567505,2020-07-02
2020-07-03T011:02:10.000Z,M59014303,FT,1599,364515,DEBIT,IPS/spencers/686071981435/508275617855/BANGALORE,RFN97659938,2020-07-03
2020-07-03T005:22:33.000Z,M33846067,FT,8832,355683,DEBIT,MMT/IMPS/388571263081/idbihomeloan/axis/BLR,RFN73042872,2020-07-03
2020-07-04T015:26:45.000Z,M43953164,FT,12000,343683,DEBIT,MMT/IMPS/712501359939/rent/axis/SIB,RFN82680636,2020-07-04
2020-07-04T020:23:11.000Z,M39675659,FT,242,343441,DEBIT,VIN/burgerking/854170004278/320550805822,RFN18046527,2020-07-04
2020-07-05T017:52:41.000Z,M88968653,FT,540,342901,DEBIT,UPI/616902913179/order/kfc/upi,RFN97904197,2020-07-05
2020-07-05T014:16:20.000Z,M82474713,FT,1542,341359,DEBIT,UPI/262707957167/order/bescom/oksbi,RFN85121906,2020-07-05
2020-07-07T005:31:50.000Z,M98999877,FT,2400,338959,DEBIT,VIN/indianoil/383193072405/243914918482,RFN12809201,2020-07-07
2020-07-08T010:41:40.000Z,M94814351,FT,3598,335361,DEBIT,UPI/409129638752/order/landmark/ybl,RFN97539568,2020-07-08
2020-07-09T004:11:34.000Z,M27927928,FT,1299,334062,DEBIT,UPI/443123429495/order/ionbroadband/okaxis,RFN97255127,2020-07-09
2020-07-12T016:30:31.000Z,M69133753,FT,2889,331173,DEBIT,VPS/veromoda/250748383423/073923394315/BANGALORE,RFN82458046,2020-07-12
2020-07-12T022:13:06.000Z,M82040686,FT,410,330763,DEBIT,UPI/142895892539/order/eatfit/upi,RFN20905083,2020-07-12
2020-07-15T018:45:22.000Z,M22136905,FT,790,329973,DEBIT,UPI/012407505852/order/beijingbites/okicici,RFN44740518,2020-07-15
2020-07-16T018:47:15.000Z,M05869912,FT,3123,333096,CREDIT,BIL/ONL/689493098595/323455920392/4495897453,RFN33903456,2020-07-16
2020-07-18T022:30:36.000Z,M45480634,FT,3999,329097,DEBIT,UPI/514007899349/order/bangalorecentral/okhdfcbank,RFN51255094,2020-07-18
2020-07-18T009:06:02.000Z,M06599929,FT,350,328747,DEBIT,VIN/tatasky/696644776123/400779880609,RFN62370146,2020-07-18
2020-07-22T013:29:21.000Z,M38809423,FT,799,327948,DEBIT,IIN/I-Debit/netflix/497109068755/375811938952,RFN88241157,2020-07-22
2020-07-24T012:12:11.000Z,M90928606,FT,450,327498,DEBIT,VPS/pvr/667558493868/470801895489/BANGALORE,RFN77664783,2020-07-24
2020-07-25T006:37:53.000Z,M66115977,FT,50,327448,DEBIT,UPI/866381255819/order/amul/upi,RFN77983612,2020-07-25
2020-07-28T001:48:17.000Z,M23531987,FT,120,327328,DEBIT,UPI/410004173399/order/kwalitybazaar/upi,RFN55598657,2020-07-28
2020-07-31T005:46:44.000Z,M23227063,FT,25005,302323,DEBIT,MMT/IMPS/980978435520/axispriviledgeccpmt/axis/SIB,RFN70391297,2020-07-31
2020-07-31T007:21:33.000Z,M14190098,FT,15542,286781,DEBIT,MMT/IMPS/097363897618/sbieliteccpmt/axis/BLR,RFN55122183,2020-07-31
2020-07-31T007:22:31.000Z,M56456828,ATM,5000,281781,DEBIT,ATM/NOUOM115/CASH WDL/2020-07-31,RFN51323409,2020-07-31
