transactionTimestamp,txnId,mode,amount,balance,type,narration,reference,valueDate
2020-01-28T002:11:22.000Z,M05624408,FT,399,544478,DEBIT,UPI/401003576490/order/kwalitybazaar/oksbi,RFN81916899,2020-01-28
2020-01-31T020:17:35.000Z,M29961787,FT,25005,519473,DEBIT,MMT/IMPS/926236891725/axisprivilegeccpmt/axis/SIB,RFN83620360,2020-01-31
2020-01-31T005:47:16.000Z,M89689105,FT,15542,503931,DEBIT,MMT/IMPS/030063163802/sbieliteccpmt/axis/KIN,RFN44724837,2020-01-31
2020-02-01T005:41:54.000Z,M37905324,FT,150000,653931,CREDIT,salfintechproductsandsolutions February 2020,RFN97683186,2020-02-01
2020-02-01T023:09:37.000Z,M56194567,FT,3567,650364,DEBIT,ACH/maxlifeinsurance/177876312/6541084259,RFN55392379,2020-02-01
2020-02-01T013:57:28.000Z,M41587869,FT,11345,639019,DEBIT,MMT/IMPS/146156264156/pnbpersonalloan/axis/SBIN,RFN35735557,2020-02-01
2020-02-01T020:51:33.000Z,M32563022,FT,5000,634019,DEBIT,BIL/INF/187497495023/motilaloswal/5231036329,RFN27166321,2020-02-01
2020-02-01T022:02:38.000Z,M43587673,FT,9000,625019,DEBIT,BIL/INF/511857788460/principalmutualfund/1511773588,RFN97315713,2020-02-01
2020-02-02T022:16:36.000Z,M69319403,FT,670,624349,DEBIT,UPI/808694572989/order/cafecofeeday/okhdfcbank,RFN81787343,2020-02-02
2020-02-03T006:55:04.000Z,M30974948,FT,3100,621249,DEBIT,IPS/spencers/048708924778/073498473963/BANGALORE,RFN81087204,2020-02-03
2020-02-03T003:54:03.000Z,M71798231,FT,14583,606666,DEBIT,MMT/IMPS/794111156867/idbihomeloan/axis/BLR,RFN45470434,2020-02-03
2020-02-04T001:16:19.000Z,M92441065,FT,12000,594666,DEBIT,MMT/IMPS/653942840779/rent/axis/SIB,RFN95182220,2020-02-04
2020-02-04T012:37:36.000Z,M90770447,FT,550,594116,DEBIT,VIN/kfc/774424067488/324937993551,RFN87006351,2020-02-04
2020-02-05T023:07:13.000Z,M53371103,FT,1380,592736,DEBIT,UPI/253070629651/order/bescom/okicici,RFN67318564,2020-02-05
2020-02-07T000:25:38.000Z,M48142241,FT,2500,590236,DEBIT,VIN/indianoil/236353172069/607769500402,RFN06190140,2020-02-07
2020-02-08T018:49:27.000Z,M96635282,FT,1200,589036,DEBIT,UPI/806046639539/order/kwalitybazaar/upi,RFN68111543,2020-02-08
2020-02-09T016:32:51.000Z,M84320670,FT,1299,587737,DEBIT,UPI/221177768415/order/ionbroadband/upi,RFN03165626,2020-02-09
2020-02-10T016:03:08.000Z,M54772606,FT,399,587338,DEBIT,UPI/823474960365/order/jio/okicici,RFN10065758,2020-02-10
2020-02-12T006:06:36.000Z,M51877462,FT,1800,585538,DEBIT,UPI/238227942052/order/gilly's/okaxis,RFN38420634,2020-02-12
2020-02-15T012:36:57.000Z,M61747021,FT,180,585358,DEBIT,UPI/576246047103/order/amul/upi,RFN27981536,2020-02-15
2020-02-18T000:43:45.000Z,M07047477,FT,160,585198,DEBIT,UPI/966876208064/order/1mg/upi,RFN90660730,2020-02-18
2020-02-18T003:27:12.000Z,M66552450,FT,350,584848,DEBIT,VIN/tatasky/354143795648/962825759217,RFN03889690,2020-02-18
2020-02-22T014:52:18.000Z,M61431328,FT,799,584049,DEBIT,IIN/I-Debit/netflix/707014246304/405602366459,RFN14875416,2020-02-22
2020-02-25T009:53:53.000Z,M75202791,FT,50,583999,DEBIT,UPI/274193050335/order/amul/oksbi,RFN10505539,2020-02-25
2020-02-28T015:15:33.000Z,M88655893,FT,310,583689,DEBIT,UPI/975042074990/order/uber/okaxis,RFN39102830,2020-02-28
2020-02-28T021:00:20.000Z,M48478410,FT,5201,578488,DEBIT,ACH/indiafirstlifeinsurance/340976029/9000160677,RFN47228853,2020-02-28
2020-02-28T014:48:34.000Z,M14406703,FT,1900,576588,DEBIT,UPI/248233269631/order/dentistclinic/okaxis,RFN67814060,2020-02-28
2020-02-28T020:24:08.000Z,M68692096,FT,330,576258,DEBIT,UPI/159925990600/order/uber/upi,RFN55544271,2020-02-28
2020-02-28T013:18:50.000Z,M32379953,FT,99,576159,DEBIT,UPI/015185588991/order/kwalitybazaar/okhdfcbank,RFN44536341,2020-02-28
2020-02-28T010:11:31.000Z,M49784413,FT,25005,551154,DEBIT,MMT/IMPS/995198088249/axisprivilegeccpmt/axis/SBIN,RFN06764826,2020-02-28
2020-02-28T020:51:48.000Z,M45786397,FT,15542,535612,DEBIT,MMT/IMPS/465453005186/sbieliteccpmt/axis/HDF,RFN41085804,2020-02-28
2020-03-01T002:00:15.000Z,M08338908,FT,150000,685612,CREDIT,salfintechproductsandsolutions March 2020,RFN03254064,2020-03-01
2020-03-01T000:00:16.000Z,M27012807,FT,3567,682045,DEBIT,ACH/maxlifeinsurance/268610537/6360371655,RFN99399307,2020-03-01
2020-03-01T013:52:51.000Z,M01424104,FT,11345,670700,DEBIT,MMT/IMPS/197268528448/pnbpersonalloan/axis/BLR,RFN21285644,2020-03-01
2020-03-01T010:31:30.000Z,M83034598,FT,5000,665700,DEBIT,BIL/BPAY/632130316764/motilaloswal/2504598829,RFN75573418,2020-03-01
2020-03-01T008:31:02.000Z,M36059609,FT,9000,656700,DEBIT,BIL/BPAY/776320112091/principalmutualfund/0331147806,RFN69233196,2020-03-01
2020-03-02T022:04:36.000Z,M31853718,FT,240,656460,DEBIT,UPI/898407140880/order/amul/okhdfcbank,RFN77266712,2020-03-02
2020-03-03T022:41:21.000Z,M17955873,FT,1536,654924,DEBIT,IPS/bigbasket/732801906678/913303376487/BANGALORE,RFN93157708,2020-03-03
2020-03-03T012:24:44.000Z,M97140642,FT,14583,640341,DEBIT,MMT/IMPS/369227001851/idbihomeloan/axis/HDF,RFN37975069,2020-03-03
2020-03-04T009:44:36.000Z,M05043765,FT,12000,628341,DEBIT,MMT/IMPS/967305960114/rent/axis/KIN,RFN77789104,2020-03-04
2020-03-04T016:25:11.000Z,M91561911,FT,242,628099,DEBIT,UPI/716791585476/order/leongrill/oksbi,RFN32120959,2020-03-04
2020-03-05T019:00:30.000Z,M32772177,FT,1561,626538,DEBIT,UPI/943076162884/order/bescom/upi,RFN12509523,2020-03-05
2020-03-07T012:20:42.000Z,M43860113,FT,1500,625038,DEBIT,VIN/indianoil/856061099393/871736937819,RFN59579636,2020-03-07
2020-03-08T008:15:41.000Z,M99023059,FT,220,624818,DEBIT,UPI/190170780003/order/sriganeshmedical/oksbi,RFN95414428,2020-03-08
2020-03-09T020:52:58.000Z,M29093484,FT,1299,623519,DEBIT,UPI/189315133112/order/ionbroadband/okicici,RFN63900182,2020-03-09
2020-03-11T002:50:55.000Z,M04730011,FT,3006,626525,CREDIT,BIL/BPAY/586654388590/23435678032/6075692668,RFN21709518,2020-03-11
2020-03-12T008:06:23.000Z,M74741122,FT,13999,612526,DEBIT,VPS/amazon/591017613699/194401849561/BANGALOR,RFN08611774,2020-03-12
2020-03-12T022:57:16.000Z,M52114708,FT,310,612216,DEBIT,IIN/I-Debit/a2b/960684784889/726440678280,RFN60463333,2020-03-12
2020-03-15T018:06:20.000Z,M74515946,FT,180,612036,DEBIT,UPI/380686387789/order/amul/okicici,RFN07688073,2020-03-15
2020-03-18T000:53:51.000Z,M26999647,FT,1400,610636,DEBIT,UPI/718943789452/order/myntra/okaxis,RFN59129694,2020-03-18
2020-03-18T002:22:19.000Z,M86345249,FT,350,610286,DEBIT,VIN/tatasky/193745369881/382036520192,RFN83203735,2020-03-18
2020-03-21T007:33:48.000Z,M44042742,FT,850,609436,DEBIT,VIN/bblunt/306211681711/415273709137,RFN60008714,2020-03-21
2020-03-22T002:17:04.000Z,M55688460,FT,799,608637,DEBIT,IIN/I-Debit/netflix/412468511102/372387598207,RFN52516585,2020-03-22
2020-03-28T017:03:51.000Z,M50665579,FT,5201,603436,DEBIT,ACH/indiafirstlifeinsurance/610952292/1807476108,RFN28769528,2020-03-28
2020-03-28T015:18:12.000Z,M99457944,FT,29,603407,DEBIT,UPI/940585053531/order/kwalitybazaar/okhdfcbank,RFN58991245,2020-03-28
2020-03-31T017:48:18.000Z,M84841199,FT,25005,578402,DEBIT,MMT/IMPS/075847287540/axisprivilegeccpmt/axis/HDF,RFN29577320,2020-03-31
2020-03-31T000:26:25.000Z,M44559485,FT,15542,562860,DEBIT,MMT/IMPS/075665624611/sbieliteccpmt/axis/HDF,RFN41932984,2020-03-31
2020-04-01T020:58:20.000Z,M28448092,FT,150000,712860,CREDIT,salfintechproductsandsolutions April 2020,RFN93629004,2020-04-01
2020-04-01T018:24:01.000Z,M34299434,FT,3567,709293,DEBIT,ACH/maxlifeinsurance/231109857/4016330236,RFN59726172,2020-04-01
2020-04-01T003:15:19.000Z,M21248656,FT,11345,697948,DEBIT,MMT/IMPS/475666315061/pnbpersonalloan/axis/KIN,RFN99332635,2020-04-01
2020-04-01T019:09:31.000Z,M06244744,FT,5000,692948,DEBIT,BIL/ONL/198043466216/motilaloswal/2500611395,RFN87538783,2020-04-01
2020-04-01T022:33:41.000Z,M20447140,FT,9000,683948,DEBIT,BIL/INF/301737328321/principalmutualfund/0478292448,RFN02263346,2020-04-01
2020-04-02T021:09:55.000Z,M46298748,FT,670,683278,DEBIT,UPI/571878180715/order/mrgoofy's/ybl,RFN66732544,2020-04-02
2020-04-03T014:31:04.000Z,M35749738,FT,1983,681295,DEBIT,IPS/spencers/087814251339/240318443678/BANGALORE,RFN33635124,2020-04-03
2020-04-03T022:57:53.000Z,M36060925,FT,14583,666712,DEBIT,MMT/IMPS/461074779613/idbihomeloan/axis/SBIN,RFN50623284,2020-04-03
2020-04-04T022:53:02.000Z,M05037348,FT,12000,654712,DEBIT,MMT/IMPS/401233676584/rent/axis/KIN,RFN81574768,2020-04-04
2020-04-04T020:46:48.000Z,M74281704,FT,667,654045,DEBIT,UPI/281560998001/order/zomato/okicici,RFN52279126,2020-04-04
2020-04-05T006:16:34.000Z,M12085023,FT,560,653485,DEBIT,UPI/789238596664/order/uber/okicici,RFN97803922,2020-04-05
2020-04-05T015:23:30.000Z,M59010507,FT,880,652605,DEBIT,UPI/360500038194/order/bescom/okicici,RFN00502038,2020-04-05
2020-04-05T005:57:33.000Z,M68844360,FT,2016,654621,CREDIT,BIL/BPAY/291585071272/435456745323234353/3247328395,RFN10318644,2020-04-05
2020-04-07T012:07:17.000Z,M68780268,FT,2000,652621,DEBIT,VIN/indianoil/560549337509/905933647653,RFN31369331,2020-04-07
2020-04-08T012:03:07.000Z,M82375097,FT,1299,651322,DEBIT,UPI/964193273380/order/skybags/okicici,RFN95986739,2020-04-08
2020-04-09T021:56:10.000Z,M39028420,FT,1299,650023,DEBIT,UPI/120154117310/order/ionbroadband/oksbi,RFN49444368,2020-04-09
2020-04-12T010:46:04.000Z,M75008865,FT,7999,642024,DEBIT,VIN/titaneyeplus/526576546466/932819391906,RFN73050216,2020-04-12
2020-04-12T021:22:21.000Z,M16372180,FT,3500,638524,DEBIT,IPS/rahulkumar/401453007067/494284414901/BANGALORE,RFN91571754,2020-04-12
2020-04-15T010:24:20.000Z,M12209286,FT,380,638144,DEBIT,UPI/359443503975/order/amul/oksbi,RFN97560273,2020-04-15
2020-04-18T002:58:20.000Z,M52222528,FT,2100,636044,DEBIT,VIN/only/266848557490/732974453993,RFN78086788,2020-04-18
2020-04-18T014:39:19.000Z,M57439178,FT,350,635694,DEBIT,VIN/tatasky/868194275440/100448099680,RFN07766694,2020-04-18
2020-04-22T006:29:19.000Z,M33265678,FT,799,634895,DEBIT,IIN/I-Debit/netflix/327977994289/193038878353,RFN81617738,2020-04-22
2020-04-24T005:04:45.000Z,M51847902,FT,499,634396,DEBIT,VPS/pvr/204830467675/942527141664/BENGALURU,RFN05969640,2020-04-24
2020-04-25T019:54:40.000Z,M22892065,FT,1510,632886,DEBIT,UPI/905367575559/order/landmark/upi,RFN44222216,2020-04-25
2020-04-28T004:32:41.000Z,M09037368,FT,5201,627685,DEBIT,ACH/indiafirstlifeinsurance/978833735/1553472681,RFN54414345,2020-04-28
2020-04-28T002:53:48.000Z,M99180496,FT,789,626896,DEBIT,VPS/irctc/548196465180/113691589405/BLR,RFN93453482,2020-04-28
2020-04-30T011:49:33.000Z,M46826521,FT,25005,601891,DEBIT,MMT/IMPS/761649335647/axisprivilegeccpmt/axis/BLR,RFN66756664,2020-04-30
2020-04-30T004:40:59.000Z,M15544134,FT,15542,586349,DEBIT,MMT/IMPS/161351610137/sbieliteccpmt/axis/HDF,RFN72811668,2020-04-30
2020-05-01T004:38:32.000Z,M16528498,FT,150000,736349,CREDIT,salfintechproductsandsolutions May 2020,RFN63521688,2020-05-01
2020-05-01T008:57:11.000Z,M49826453,FT,3567,732782,DEBIT,ACH/maxlifeinsurance/282938986/6592362676,RFN45244471,2020-05-01
2020-05-01T023:11:54.000Z,M05443261,FT,11345,721437,DEBIT,MMT/IMPS/053153113627/pnbpersonalloan/axis/SIB,RFN51156032,2020-05-01
2020-05-01T015:57:02.000Z,M76348462,FT,5000,716437,DEBIT,BIL/ONL/218771109935/motilaloswal/1867616252,RFN22889040,2020-05-01
2020-05-01T010:32:22.000Z,M18321962,FT,9000,707437,DEBIT,BIL/ONL/688455501804/principalmutualfund/8110118680,RFN16325494,2020-05-01
2020-05-02T020:01:27.000Z,M61919999,FT,160,707277,DEBIT,UPI/150293238019/order/amul/okicici,RFN61597411,2020-05-02
2020-05-03T003:20:24.000Z,M59657538,FT,3290,703987,DEBIT,IPS/spencers/398616895317/224301822342/BANGALORE,RFN18778554,2020-05-03
2020-05-03T023:22:27.000Z,M90547750,FT,14583,689404,DEBIT,MMT/IMPS/307675430066/idbihomeloan/axis/HDF,RFN67095583,2020-05-03
2020-05-04T011:04:21.000Z,M91559815,FT,12000,677404,DEBIT,MMT/IMPS/070715604074/rent/axis/SIB,RFN69723634,2020-05-04
2020-05-04T006:12:38.000Z,M16620036,FT,496,676908,DEBIT,VIN/eatfit/156089595707/390947773425,RFN80913028,2020-05-04
2020-05-04T007:22:34.000Z,M70588007,FT,6989,669919,DEBIT,VPS/h&m/219681642749/387557313189/BANGALORE,RFN81315779,2020-05-04
2020-05-04T009:18:16.000Z,M22363545,FT,4503,665416,DEBIT,VPS/bangalorecentral/606639054645/063829325108/bangalore,RFN60981590,2020-05-04
2020-05-05T015:34:18.000Z,M51828257,FT,402,665014,DEBIT,UPI/669175600808/order/uber/oksbi,RFN33955694,2020-05-05
2020-05-05T004:52:46.000Z,M94175385,FT,8472,656542,DEBIT,VIN/nolimmits/550517400530/029840942824,RFN71948483,2020-05-05
2020-05-05T019:10:26.000Z,M82151509,FT,442,656100,DEBIT,UPI/020129219849/order/uber/okicici,RFN74812351,2020-05-05
2020-05-05T010:34:12.000Z,M07730567,FT,1280,654820,DEBIT,UPI/282764518651/order/bescom/okicici,RFN73139000,2020-05-05
2020-05-07T022:16:08.000Z,M22605250,FT,1500,653320,DEBIT,VIN/indianoil/359238685830/585734246382,RFN02231818,2020-05-07
2020-05-08T015:59:00.000Z,M99538929,FT,799,652521,DEBIT,UPI/103018017060/order/bblunt/okicici,RFN99712292,2020-05-08
2020-05-09T010:58:57.000Z,M77276424,FT,1299,651222,DEBIT,UPI/111914126398/order/ionbroadband/ybl,RFN21355823,2020-05-09
2020-05-10T003:20:04.000Z,M42865928,FT,399,650823,DEBIT,UPI/645478542159/order/jio/ybl,RFN01761617,2020-05-10
2020-05-11T003:57:56.000Z,M79362010,FT,1540,652363,CREDIT,BIL/ONL/162479147582/48282029013/7635230949,RFN24230236,2020-05-11
2020-05-12T013:01:41.000Z,M55279028,FT,3289,649074,DEBIT,VPS/gilly's/961954492837/548554287565/BLR,RFN87474031,2020-05-12
2020-05-15T016:15:31.000Z,M85651429,FT,70,649004,DEBIT,UPI/652769841099/order/amul/okhdfcbank,RFN69065118,2020-05-15
2020-05-18T021:24:55.000Z,M97028224,ATM,3500,645504,DEBIT,ATM/VLZPN215/CASH WDL/2020-05-18,RFN85614371,2020-05-18
2020-05-18T011:43:23.000Z,M56026263,FT,350,645154,DEBIT,VIN/tatasky/547702311561/251370258909,RFN62728884,2020-05-18
2020-05-22T016:06:30.000Z,M65041419,FT,799,644355,DEBIT,IIN/I-Debit/netflix/004712263763/843990728917,RFN71619140,2020-05-22
2020-05-24T023:30:40.000Z,M79728870,FT,299,644056,DEBIT,VPS/pvr/828375397712/102616620960/BANGALORE,RFN51164392,2020-05-24
2020-05-25T017:52:53.000Z,M02402268,ATM,1000,643056,DEBIT,ATM/MQQNS364/CASH WDL/2020-05-25,RFN99768494,2020-05-25
2020-05-28T018:42:24.000Z,M08959548,FT,99,642957,DEBIT,UPI/847354159279/order/kwalitybazaar/okicici,RFN69324553,2020-05-28
2020-05-28T014:10:03.000Z,M05530148,FT,5201,637756,DEBIT,ACH/indiafirstlifeinsurance/141545938/6846195891,RFN43932527,2020-05-28
2020-05-31T020:21:42.000Z,M10114949,FT,25005,612751,DEBIT,MMT/IMPS/245973863154/axisprivilegeccpmt/axis/KIN,RFN59799850,2020-05-31
2020-05-31T015:17:44.000Z,M42550780,FT,15542,597209,DEBIT,MMT/IMPS/156602367569/sbieliteccpmt/axis/SIB,RFN85539598,2020-05-31
2020-06-01T000:53:55.000Z,M23356438,FT,150000,747209,CREDIT,salfintechproductsandsolutions June 2020,RFN50515348,2020-06-01
2020-06-01T011:02:11.000Z,M86317486,FT,3567,743642,DEBIT,ACH/maxlifeinsurance/188099281/6319412090,RFN61112503,2020-06-01
2020-06-01T015:03:15.000Z,M29314696,FT,11345,732297,DEBIT,MMT/IMPS/288051277583/pnbpersonalloan/axis/BLR,RFN08863634,2020-06-01
2020-06-01T000:59:28.000Z,M90103790,FT,5000,727297,DEBIT,BIL/ONL/774722573283/motilaloswal/0814388480,RFN95083296,2020-06-01
2020-06-01T015:55:16.000Z,M75785560,FT,9000,718297,DEBIT,BIL/INF/661243139375/principalmutualfund/5675115840,RFN97646500,2020-06-01
2020-06-02T017:37:15.000Z,M90315768,FT,89000,629297,DEBIT,VIN/iplanet/088533133004/768528648125,RFN75954505,2020-06-02
2020-06-03T010:51:44.000Z,M14175257,FT,1200,628097,DEBIT,IPS/bigbasket/096230125499/413325695891/BANGALORE,RFN54902192,2020-06-03
2020-06-03T011:55:12.000Z,M82683023,FT,14583,613514,DEBIT,MMT/IMPS/379289043471/idbihomeloan/axis/BLR,RFN34624887,2020-06-03
2020-06-04T015:13:42.000Z,M57746408,FT,12000,601514,DEBIT,MMT/IMPS/400857545215/rent/axis/HDF,RFN23870290,2020-06-04
2020-06-04T016:50:56.000Z,M12903632,FT,249,601265,DEBIT,VIN/kfc/560612061122/824140439297,RFN94277761,2020-06-04
2020-06-05T021:48:49.000Z,M18007173,FT,120,601145,DEBIT,UPI/549841714693/order/uber/oksbi,RFN69800786,2020-06-05
2020-06-05T023:46:12.000Z,M11728147,FT,1480,599665,DEBIT,UPI/679765165848/order/bescom/ybl,RFN19753221,2020-06-05
2020-06-07T005:26:26.000Z,M54371079,FT,2110,597555,DEBIT,UPI/821195450635/order/plated/okicici,RFN12929253,2020-06-07
2020-06-08T016:15:42.000Z,M37028627,ATM,2000,595555,DEBIT,ATM/FGCTA790/CASH WDL/2020-06-08,RFN09599517,2020-06-08
2020-06-08T003:40:24.000Z,M59265677,FT,3080,592475,DEBIT,VIN/landmark/399462787533/926533090807,RFN73816675,2020-06-08
2020-06-09T011:19:16.000Z,M74619345,FT,1299,591176,DEBIT,UPI/824518323150/order/ionbroadband/okicici,RFN77423099,2020-06-09
2020-06-12T016:15:48.000Z,M48521318,FT,9999,581177,DEBIT,VPS/adidas/383033625242/506732640828/BENGALURU,RFN66571664,2020-06-12
2020-06-12T020:31:48.000Z,M27083153,FT,230,580947,DEBIT,UPI/175202228159/order/eatfit/upi,RFN63446824,2020-06-12
2020-06-15T022:23:57.000Z,M54856750,FT,210,580737,DEBIT,UPI/277965261606/order/amul/oksbi,RFN82012656,2020-06-15
2020-06-18T018:37:55.000Z,M91281447,FT,599,580138,DEBIT,UPI/702320167357/order/croma/upi,RFN60627672,2020-06-18
2020-06-18T001:21:58.000Z,M81012280,FT,350,579788,DEBIT,VIN/tatasky/365669748083/581986404644,RFN46646906,2020-06-18
2020-06-19T017:35:29.000Z,M00722842,FT,4802,584590,CREDIT,BIL/ONL/302868487936/0292192233/8460186527,RFN20764066,2020-06-19
2020-06-19T001:42:01.000Z,M49602629,FT,300,584890,CREDIT,BIL/INF/224498146093/0324830223/8940882124,RFN77891361,2020-06-19
2020-06-22T021:29:02.000Z,M29936546,FT,799,584091,DEBIT,IIN/I-Debit/netflix/888080347027/071642147374,RFN66286061,2020-06-22
2020-06-28T002:35:04.000Z,M28295704,FT,5201,578890,DEBIT,ACH/indiafirstlifeinsurance/508315651/7124838049,RFN49666018,2020-06-28
2020-06-28T010:31:46.000Z,M66522045,FT,59,578831,DEBIT,UPI/117624452217/order/kwalitybazaar/oksbi,RFN60535533,2020-06-28
2020-06-30T004:00:45.000Z,M06421119,FT,25005,553826,DEBIT,MMT/IMPS/653582237535/axisprivilegeccpmt/axis/BLR,RFN61697493,2020-06-30
2020-06-30T022:58:03.000Z,M13232874,FT,15542,538284,DEBIT,MMT/IMPS/338310489432/sbieliteccpmt/axis/HDF,RFN15634843,2020-06-30
2020-07-01T019:39:07.000Z,M40784659,FT,150000,688284,CREDIT,salfintechproductsandsolutions July 2020,RFN72632816,2020-07-01
2020-07-01T009:53:05.000Z,M20579177,FT,3567,684717,DEBIT,ACH/maxlifeinsurance/138212827/1108396862,RFN85246854,2020-07-01
2020-07-01T008:29:26.000Z,M74230197,FT,11345,673372,DEBIT,MMT/IMPS/873398788671/pnbpersonalloan/axis/KIN,RFN80864748,2020-07-01
2020-07-01T001:12:55.000Z,M66803652,FT,5000,668372,DEBIT,BIL/ONL/082025695416/motilaloswal/6465210709,RFN04166336,2020-07-01
2020-07-01T001:09:19.000Z,M27268221,FT,9000,659372,DEBIT,BIL/INF/791325274335/principalmutualfund/2913215377,RFN03712217,2020-07-01
2020-07-02T004:59:28.000Z,M61980627,FT,230,659142,DEBIT,UPI/420328920602/order/amul/oksbi,RFN55550251,2020-07-02
2020-07-03T012:16:30.000Z,M33963172,FT,1599,657543,DEBIT,IPS/spencers/596375034626/574612182276/BANGALORE,RFN55785462,2020-07-03
2020-07-03T015:17:00.000Z,M82859260,FT,14583,642960,DEBIT,MMT/IMPS/032615182467/idbihomeloan/axis/BLR,RFN50772037,2020-07-03
2020-07-04T022:41:31.000Z,M85269080,FT,12000,630960,DEBIT,MMT/IMPS/084655616748/rent/axis/SIB,RFN92026628,2020-07-04
2020-07-04T006:46:10.000Z,M20935663,FT,242,630718,DEBIT,VIN/burgerking/910106890559/356150020811,RFN56709146,2020-07-04
2020-07-05T002:04:25.000Z,M48355282,FT,540,630178,DEBIT,UPI/839708475139/order/kfc/upi,RFN52653407,2020-07-05
2020-07-05T001:56:44.000Z,M42524538,FT,1542,628636,DEBIT,UPI/104562632362/order/bescom/upi,RFN16129230,2020-07-05
2020-07-07T015:53:05.000Z,M97458760,FT,2400,626236,DEBIT,VIN/indianoil/030853323012/874860973763,RFN45394782,2020-07-07
2020-07-08T017:43:18.000Z,M05351379,FT,3598,622638,DEBIT,UPI/797068848129/order/landmark/oksbi,RFN96273519,2020-07-08
2020-07-09T014:09:40.000Z,M46818052,FT,1299,621339,DEBIT,UPI/266743464740/order/ionbroadband/okaxis,RFN07958094,2020-07-09
2020-07-12T013:01:31.000Z,M87108326,FT,2889,618450,DEBIT,VPS/veromoda/523530622620/808125006972/BANGALORE,RFN01488580,2020-07-12
2020-07-12T010:56:14.000Z,M46348007,FT,410,618040,DEBIT,UPI/099993945404/order/eatfit/oksbi,RFN69486292,2020-07-12
2020-07-15T019:01:06.000Z,M40992080,FT,790,617250,DEBIT,UPI/012898065948/order/beijingbites/ybl,RFN34730864,2020-07-15
2020-07-16T007:34:15.000Z,M02272882,FT,3123,620373,CREDIT,BIL/BPAY/985536741217/323455920392/0267561641,RFN98188198,2020-07-16
2020-07-18T000:51:27.000Z,M08042608,FT,3999,616374,DEBIT,UPI/397601643440/order/bangalorecentral/ybl,RFN43735786,2020-07-18
2020-07-18T012:43:54.000Z,M38628132,FT,350,616024,DEBIT,VIN/tatasky/150946534653/104820253369,RFN92584315,2020-07-18
2020-07-22T004:28:12.000Z,M74598233,FT,799,615225,DEBIT,IIN/I-Debit/netflix/383700383426/693518390978,RFN84516064,2020-07-22
2020-07-24T014:43:25.000Z,M88738533,FT,450,614775,DEBIT,VPS/pvr/420861554449/476212726002/bangalore,RFN53656236,2020-07-24
2020-07-25T002:56:43.000Z,M63259452,FT,50,614725,DEBIT,UPI/783303751820/order/amul/okaxis,RFN28080821,2020-07-25
2020-07-28T017:59:57.000Z,M31274844,FT,5201,609524,DEBIT,ACH/indiafirstlifeinsurance/832556730/7543447072,RFN64260128,2020-07-28
2020-07-28T021:09:32.000Z,M17727472,FT,120,609404,DEBIT,UPI/361230813207/order/kwalitybazaar/okicici,RFN31730790,2020-07-28
2020-07-31T022:21:11.000Z,M53161122,FT,25005,584399,DEBIT,MMT/IMPS/094116936816/axisprivilegeccpmt/axis/BLR,RFN08961684,2020-07-31
2020-07-31T000:24:53.000Z,M39023537,FT,15542,568857,DEBIT,MMT/IMPS/247895781651/sbieliteccpmt/axis/KIN,RFN78948875,2020-07-31
2020-07-31T023:47:19.000Z,M82328213,ATM,5000,563857,DEBIT,ATM/UAYOM681/CASH WDL/2020-07-31,RFN05137174,2020-07-31
